"iq","hrs","word.type","ms","sex"
104.7953467252,3.21125605387356,"regular",997.601822500068,"male"
89.3425040304168,3.79848690634082,"regular",1074.97040610936,"female"
116.428643922887,3.79612912433499,"regular",969.703868181901,"female"
97.0673577844905,4.57690343664585,"regular",977.10607302058,"male"
86.0131433111725,3.67499337592085,"regular",1050.4775629632,"female"
83.58497641695,4.56616217102034,"regular",1114.28268852069,"male"
103.670405291677,4.05196199197476,"regular",1041.79322443592,"male"
92.9206053597132,3.46017630833834,"regular",917.935859446895,"female"
107.541185260977,3.57246129875877,"regular",999.188052475292,"female"
105.253647958961,3.58055693598909,"regular",1038.21913107711,"male"
90.3609362507044,4.77129622295103,"regular",1028.01903686122,"female"
89.1751394878135,3.58671998277077,"regular",1034.13588087174,"female"
96.8189384492762,4.3620243271531,"regular",934.748505253411,"female"
102.137297207061,3.84027555208256,"regular",992.727133218014,"male"
45.1257242239638,4.21680257042213,"regular",1099.36693324459,"female"
123.991740232043,3.68105486074085,"regular",958.33395189189,"female"
123.096729869597,4.18136418879092,"regular",1001.91502009705,"female"
78.7290090554681,2.86022543686734,"regular",1128.49074351031,"male"
96.8103639047735,4.3308641140675,"regular",984.878478191961,"female"
94.8497088276015,4.89108517226959,"regular",1044.34318259229,"male"
115.8230419972,4.3191892138558,"regular",873.535917761651,"male"
80.8856160284521,4.38723862782237,"regular",1013.50140938997,"female"
117.792170610004,4.13237246342574,"regular",961.669174909475,"male"
109.499291853121,3.32254263351041,"regular",924.540227793045,"male"
95.9587529781264,3.90469986022023,"regular",972.003386591856,"male"
111.171405044098,4.65653379342679,"regular",925.862145157771,"female"
106.669498686308,4.1816962489658,"regular",868.317410227489,"male"
93.5842801851408,3.04601224486878,"regular",1028.3732865818,"male"
116.445637458684,4.07336078739895,"regular",935.207929949389,"male"
85.461117620577,4.02043279815183,"regular",1034.64737912723,"male"
115.28875352797,3.74146556511091,"regular",939.504251807645,"male"
79.913445603306,3.7730760260151,"regular",1076.15201151326,"male"
102.402175089865,4.14165976636987,"regular",983.408387416357,"female"
124.050129267551,3.93668413093557,"regular",909.342310190186,"male"
86.880789319533,4.02136238530479,"regular",1010.14235453718,"male"
97.0804313368857,4.57364198707046,"regular",1088.47022740695,"male"
113.227236379016,3.56592566328318,"regular",985.752117983696,"male"
93.5688914599517,4.8464468730229,"regular",1022.81862221455,"female"
123.643823043822,3.8004880454545,"regular",947.467440281795,"male"
106.383761665019,4.02118218811692,"regular",1098.32002649315,"male"
95.4681366334367,4.29248767165791,"regular",966.45307141749,"male"
94.92469090373,3.98816892317176,"regular",1068.54093196903,"male"
115.556442814764,3.0037104498322,"regular",990.122439642152,"female"
114.470534863582,3.77815130929942,"regular",1013.02563218,"male"
125.852906873293,4.62951471996765,"regular",897.553155758314,"male"
98.6006259585808,3.79407435459412,"regular",1055.02223956508,"female"
95.731207913183,4.24188785947757,"regular",1160.08002212923,"female"
106.282689460141,2.98143474609532,"regular",1027.87346109631,"male"
84.6235822538202,4.25046791094061,"regular",1070.75720382255,"female"
98.4623444916367,3.67293645833345,"regular",886.58727975719,"female"
107.146352275252,4.04211329730365,"regular",897.370598837281,"male"
104.121187667066,3.88709774937898,"regular",845.09427367229,"male"
70.4675881958871,3.93503325740916,"regular",1263.11610198757,"male"
92.8985055659413,3.906311491693,"regular",1010.34634507739,"female"
104.652653785379,3.50328455545415,"regular",930.029119276105,"male"
110.582647514376,4.34485734994468,"regular",876.870132275793,"female"
140.067499180108,3.87191084173669,"regular",951.536038874868,"male"
108.624605192676,4.68576375656615,"regular",1030.17606480649,"male"
114.352279229625,4.00808199132055,"regular",912.270454411399,"female"
113.252843253682,3.60146069559553,"regular",971.019373291027,"male"
114.222661225064,4.36126119917584,"regular",861.923852746434,"female"
111.08589498174,4.16626650334952,"regular",941.525547791012,"female"
77.8489504479158,3.76366693967369,"regular",1007.9204553401,"male"
91.797715243032,3.5510834753735,"regular",1099.26017624863,"male"
96.563815601051,3.64085676659864,"regular",1037.05263175347,"male"
103.036386420152,4.45127567800799,"regular",1032.44841486951,"male"
61.11300447751,3.94634532400611,"regular",1178.1274094021,"female"
98.0552659880013,4.61013786076715,"regular",986.401143725806,"female"
103.368195315658,3.41924999009121,"regular",980.938521824264,"male"
95.167677325379,3.81494957985469,"regular",971.645892386197,"male"
123.572064696337,4.03096178016147,"regular",874.482657598434,"male"
93.8665653191413,4.22098548095721,"regular",1009.31441407296,"female"
112.977549218625,4.54128567021649,"regular",1016.88727826115,"male"
84.796521562546,4.01910281485637,"regular",1057.89643783852,"male"
81.9599674304645,4.24671184163253,"regular",1027.76273101999,"male"
103.618692804596,3.90798567259877,"regular",910.476312887178,"male"
107.600229820601,4.36670261541238,"regular",1077.93145238963,"female"
81.8366749703877,3.44266396002046,"regular",1145.72171263621,"female"
98.416947539354,3.54825403721596,"regular",943.921594987756,"male"
89.8873775622303,3.94419634387147,"regular",999.319375585983,"male"
73.711138783113,3.16153359449549,"regular",1042.81031100406,"female"
112.706579474074,4.3751208360249,"regular",1027.19308783937,"male"
83.5965322300173,4.52973917045988,"regular",1089.31884757786,"male"
120.312040057318,3.91946410898549,"regular",902.813001173964,"female"
97.2161624851268,5.47202083507239,"regular",1055.0338225377,"male"
145.250953584102,3.53451334689073,"regular",700.972188449968,"female"
101.334564935471,3.50360152417846,"regular",976.45381193334,"female"
109.912938549532,4.3871508154317,"regular",989.504566188262,"female"
103.375655186465,3.28156840444403,"regular",1020.42076261718,"female"
103.7081613933,4.34922676724706,"regular",897.541764106129,"female"
83.2293526478798,3.72202014038653,"regular",1084.51834360393,"male"
78.36228378162,4.71128312222858,"regular",1052.06576731321,"female"
104.815687938491,3.25293894295448,"regular",1080.84016317296,"female"
88.6913268965067,4.49980671572146,"regular",965.165180075647,"male"
128.703818221654,4.33948125737363,"regular",886.73728416433,"male"
81.7077272955696,3.97049229045046,"regular",965.399934968487,"male"
82.5038933406263,3.67618502451886,"regular",1099.10668314801,"female"
105.911131432739,3.93648882875812,"regular",1087.47927814506,"female"
81.746447586825,4.50682338523618,"regular",997.43185734262,"female"
109.644474924247,4.36176824887324,"regular",922.27080274766,"male"
114.941246803333,5.07631661042132,"regular",967.251976063708,"male"
89.3383963243601,4.62709073522481,"regular",999.890313160869,"female"
93.8474128160422,3.64816218851295,"regular",1014.40936200745,"female"
83.5382130860031,3.55697435275449,"regular",1064.03502293821,"male"
66.581497355949,3.67312111201153,"regular",1188.74908850783,"male"
65.0247697182565,3.56126773815255,"regular",1053.38157305603,"female"
104.54610015187,3.75275889702676,"regular",977.931322864157,"female"
104.268207327685,3.91272490148822,"regular",1012.70941540472,"female"
100.123877799016,3.59021788995553,"regular",959.907224168592,"female"
87.3200242773393,4.47014004969498,"regular",1134.27441288986,"male"
76.1506071249131,4.59157576677988,"regular",1021.64094444577,"female"
105.673587946163,3.9009553067497,"regular",952.939748003532,"female"
99.8067962098912,4.16817315936873,"regular",987.924706216127,"male"
106.991034595353,3.6291375385567,"regular",881.859840948642,"male"
77.2142587570041,4.69213158707803,"regular",1047.65200840877,"male"
110.909719796931,4.32352947158867,"regular",960.354412100498,"male"
96.3131414002064,4.06298041479608,"regular",911.953932854425,"female"
90.6572022840345,4.03565343003615,"regular",1020.80690798802,"male"
93.9460863085818,4.15247378178823,"regular",1027.79928698341,"male"
97.5309448883236,3.74201713801602,"regular",1066.93936540453,"female"
119.732294004933,3.46172562311919,"regular",937.689412927709,"female"
98.8064988360483,4.57257658836536,"regular",1005.81154713468,"male"
72.0022017176334,3.67907698822492,"regular",1113.88772126935,"male"
86.3838302759023,4.27345558261316,"regular",1032.57697455657,"male"
104.731377991668,2.86458104045268,"regular",919.989007277614,"male"
93.20082678801,3.56088267547847,"regular",1014.28843162984,"female"
107.1280860692,4.6536155680427,"regular",1058.51816902645,"female"
100.409943466694,3.518699757489,"regular",990.296083737512,"female"
104.800255179324,3.4009169974381,"regular",1108.88705668033,"female"
102.187914081843,4.90648041477343,"regular",1055.2183919568,"male"
100.738311003428,4.26377088701951,"regular",957.520446414485,"female"
84.416386436371,4.72809497829118,"regular",1040.73994414239,"male"
80.997943997902,4.24223676402941,"regular",1102.89791222814,"male"
103.123777301051,5.42853366144297,"regular",928.518705106054,"male"
97.7507195139786,3.38501828912899,"regular",1012.8093571692,"female"
114.144906251693,4.77494596198906,"regular",928.230899054466,"female"
119.864464941225,4.38633864789064,"regular",962.838399595981,"male"
83.5117869326219,3.74024345612002,"regular",1059.1592746093,"female"
96.862450404483,3.82430778183038,"regular",974.947199739807,"male"
89.239802258369,4.14857017334257,"regular",929.75938159269,"female"
76.5608284918474,4.12547179377211,"regular",1062.74253538218,"male"
96.4359270401622,4.58096115790423,"regular",1013.83865486736,"female"
104.074786880567,4.37334839664647,"regular",988.146046073037,"male"
112.406339600213,4.62890666472511,"regular",945.093204750742,"female"
104.862808571314,3.90940927056948,"regular",1005.78839469926,"female"
102.93805893825,4.60156456958224,"regular",994.763004609377,"female"
114.600531594922,3.38059249541777,"regular",935.869410879766,"male"
107.416782211873,3.16641998226618,"regular",982.733025303574,"female"
95.2391263642737,4.78279851227719,"regular",954.90042306527,"male"
118.675031947652,4.17994408574056,"regular",854.390057910498,"female"
105.745159638324,4.01856190599237,"regular",921.468882983251,"male"
110.592940241732,3.87323772358062,"regular",1042.81393102126,"male"
97.9791802400376,4.73099161540582,"regular",1042.77784218667,"female"
88.9713293470501,3.4224026459948,"regular",1064.19518507811,"male"
108.03589945917,4.36337868402933,"regular",990.231910794665,"female"
115.817036191222,4.64361485610627,"regular",1011.09834624918,"male"
92.385613326838,4.18758144491914,"regular",966.05071062866,"male"
92.4327259554036,4.58703227402958,"regular",1028.95364379296,"female"
112.157280870911,3.79105224232174,"regular",950.837248887166,"male"
110.469594377189,3.93780101795281,"regular",967.567640339725,"female"
131.055969580663,3.04213632330973,"regular",904.724774644438,"male"
106.440235602575,4.75498700854068,"regular",929.252812173124,"female"
97.5871423385923,3.31709172640327,"regular",1028.14890581077,"female"
108.771689491277,4.73495316201934,"regular",969.075542543333,"male"
92.0233674934982,3.31478173672431,"regular",948.824200146272,"male"
145.219432393227,4.26220321542693,"regular",908.470949728982,"male"
96.6901136436908,4.13499755068967,"regular",984.41535915591,"female"
85.4718593825068,3.81566683816598,"regular",983.527977507267,"male"
127.70441932949,4.26824595721009,"regular",984.296042862723,"male"
116.297553954868,3.77462134963448,"regular",966.42007799427,"male"
88.4733414964717,3.8242773093845,"regular",1101.10297064198,"male"
94.6123523406697,3.77561316044737,"regular",941.407432944257,"male"
127.938668251992,3.38210100875274,"regular",898.080700705368,"female"
97.5544101523375,3.49383429342335,"regular",1005.98633226378,"male"
102.77045281723,3.34452028895144,"regular",908.6407940063,"female"
91.4896005867377,3.0030659449601,"regular",907.9309447058,"female"
107.613371448071,4.12919332894716,"regular",952.531799746557,"female"
94.5119500885761,4.16790824701912,"regular",1015.14018694966,"male"
91.4755504172727,4.4431900606913,"regular",998.258945058957,"female"
116.884095995211,4.22431387394677,"regular",969.097157218512,"female"
124.901536643199,3.33329629366376,"regular",950.435688224285,"female"
75.1507044847094,3.61603155929705,"regular",1038.20400469722,"male"
98.814000691019,4.26560972949973,"regular",1068.95774566512,"male"
100.059494395106,3.68411833303441,"regular",917.561322262489,"female"
102.083735886271,4.26171069607904,"regular",986.84352676012,"male"
112.05820406573,3.88256545750058,"regular",956.511243443068,"female"
122.411521765953,3.92705189576717,"regular",998.7705785829,"male"
111.2210104204,4.20121690071727,"regular",1092.75662151896,"male"
101.236590442003,3.95288892628654,"regular",935.084058253599,"female"
89.694476806023,3.07290173316049,"regular",1183.28149719179,"male"
93.3575162970417,3.32397002354604,"regular",1048.30178705971,"female"
75.3350783140199,3.76038189235963,"regular",1177.75347012531,"male"
109.23014547133,4.3967988607727,"regular",878.629138995925,"male"
103.177427315914,3.54832036167724,"regular",917.669636908168,"female"
95.2210657350933,4.42951900659023,"regular",1084.58107933043,"male"
87.393788204296,4.17830903606697,"regular",1022.21170213828,"female"
100.987198591777,3.58356771181362,"regular",1043.54652824805,"female"
97.444604971061,3.53664047113209,"regular",1125.40022818599,"female"
90.457989054067,4.87870663958831,"regular",1134.93221739164,"male"
114.95599787965,3.11403675488033,"regular",977.591299817192,"male"
84.6659293768428,4.00012793871248,"regular",1101.45960982681,"male"
116.445441598215,4.13498993320815,"regular",909.097438965257,"female"
114.078533093281,4.39207169721926,"regular",952.387480563428,"male"
72.6927749742742,3.56598179692236,"regular",1083.90293681322,"female"
124.536819634999,3.94354206548532,"regular",1080.46119491191,"female"
120.252479391773,3.58112392786814,"regular",856.139245200178,"female"
84.1235462309341,4.76497797878396,"regular",959.912393921421,"female"
120.253952988309,3.654062548234,"regular",971.494617820158,"male"
109.765094685664,4.44248765917804,"regular",978.539010308078,"female"
81.2934776388354,4.05263365050047,"regular",1080.71650485343,"male"
96.951427485693,4.4921474609304,"regular",953.093796455186,"female"
72.2013589020696,4.52041349322582,"regular",1065.79431477721,"female"
101.380363199729,4.50094424853341,"regular",988.635275074911,"male"
92.6402680129402,4.13967382431768,"regular",1114.44745356803,"male"
100.198191876435,4.34752358878783,"regular",1033.46846178465,"female"
104.912181622225,4.13264536055838,"regular",876.482740608213,"female"
104.058616011162,4.23609140556397,"regular",979.692883072865,"female"
114.178671695675,4.11287311665879,"regular",905.327053766033,"male"
111.566480915247,4.60844706039149,"regular",953.764943102054,"male"
89.3627797398148,4.14924742811638,"regular",1061.94778274083,"female"
106.569316560168,3.79570115121413,"regular",889.790180440676,"female"
102.315649488081,3.97233382309382,"regular",1045.01373719363,"male"
90.7970160812706,4.02685692857766,"regular",1072.33995816431,"female"
90.020735848455,3.44068323046163,"regular",978.776700714026,"male"
121.300839141365,4.30387805233499,"regular",963.170250144226,"male"
109.635400639422,4.03649694656418,"regular",923.946334228054,"female"
99.9056363834935,3.91340550702032,"regular",1045.82649784383,"male"
97.9741712265398,4.31330070436382,"regular",998.85588548554,"male"
88.3814548496244,4.31775406762804,"regular",1100.72184926459,"female"
99.9210349259407,3.22255837282245,"regular",985.37403308355,"male"
77.2838600158152,3.96712161517733,"regular",1024.14484396381,"female"
77.6746220994105,4.00663637383291,"regular",1119.68629495975,"female"
113.393341832023,4.76545620394915,"regular",885.616209586604,"male"
127.43419680718,4.11383063148436,"regular",956.29717469841,"male"
81.2509373522235,3.97565980513467,"regular",1043.09985665339,"female"
84.0956370407383,3.89986927401921,"regular",1004.97983770261,"male"
105.449802727764,4.01281304392951,"regular",975.745851615037,"male"
95.48548880942,3.97291850102497,"regular",904.06194188624,"male"
103.589332820373,4.44692614544041,"regular",1056.27534171024,"male"
71.4300208752132,3.68456960971086,"regular",1055.06072259823,"female"
113.390738777063,3.72917017534133,"regular",877.066024429552,"male"
74.2673720420301,3.65453656605265,"regular",994.065822255363,"male"
107.525521542815,4.39418192658261,"regular",1010.48894944705,"male"
106.986788155404,3.55961071702679,"regular",976.104364732407,"male"
93.6536559105774,3.92286096760923,"regular",1021.83950785865,"female"
100.945722575279,3.15918276093651,"regular",916.594688793505,"male"
NA,4.00527833532298,"regular",929.240925711712,"male"
97.8778501437492,4.03543800137478,"regular",971.625463034482,"male"
69.7669172516086,4.65660964984227,"regular",1031.18144778246,"male"
109.359506053457,4.74870530395989,"regular",935.925504914967,"female"
99.2194532736528,4.36630599844764,"regular",902.609445865026,"female"
67.6632774887468,3.36552295222773,"regular",1086.18053791887,"male"
92.6349887842107,3.91012505794194,"regular",981.671515610613,"male"
82.6300425252813,3.82257645669545,"regular",1032.07366179056,"female"
114.164588599432,4.24278089996895,"regular",976.292482615088,"male"
81.1757580807928,4.53749262075515,"regular",1119.99632593041,"male"
112.681090301188,3.58500470272157,"regular",902.387374314161,"male"
117.931669583258,4.29234812860301,"regular",892.791056480564,"female"
98.4861279214208,3.78370645858922,"regular",1133.86816280317,"male"
106.592191819066,5.07648326522575,"regular",955.791404085635,"male"
125.653595102009,3.87563946229889,"regular",825.08914488005,"male"
89.2688732116686,3.77102538850957,"regular",1030.13687892033,"male"
121.803841149231,3.77085436257777,"regular",925.972400691498,"male"
79.168101276173,4.37163221709076,"regular",1210.53168304378,"male"
109.087798709385,4.23087112330003,"regular",1013.43226706701,"female"
91.8621302598936,4.64608186503936,"regular",973.342827533817,"male"
93.8765919939525,3.97085773012334,"regular",956.77136389815,"male"
102.989298964118,4.12376277033571,"regular",925.143403121933,"female"
86.7465069612103,3.35075995978457,"regular",997.607320114307,"male"
68.145572699574,3.8905612901399,"regular",1181.05885238548,"female"
120.498456981823,4.52854672571687,"regular",994.949248588801,"female"
98.761137381234,4.00900745713919,"regular",974.712790464019,"male"
90.4726944554922,3.85473689337407,"regular",1074.32543779348,"male"
122.132732352795,4.37847670183269,"regular",1032.20509983065,"male"
68.8017632114588,4.76958613946137,"regular",1169.43543032259,"female"
106.056114437884,3.8724130983002,"regular",1019.66624447677,"male"
117.185101478792,4.15567369541064,"regular",932.57563666831,"male"
111.107755573644,4.62923489814392,"regular",888.669155610394,"male"
88.9447981742594,3.63204105022457,"regular",1109.33559329,"male"
122.364109149664,4.34249423109326,"regular",958.968182107287,"male"
95.8022176803195,3.69774769930457,"regular",1036.5195328569,"male"
97.818129238259,4.01753619099137,"regular",1066.50957842091,"female"
105.48088961113,4.51731012867344,"regular",1023.8514030918,"female"
84.3967901894774,4.07757270196622,"regular",1088.92673012794,"male"
102.451015044178,3.01511648653176,"regular",984.21146497427,"male"
115.726668017656,2.91983651720901,"regular",1022.85699931216,"male"
85.5408950685702,4.7319679308305,"regular",1063.17226481389,"male"
108.234150170019,4.03357691127226,"regular",976.936393872808,"female"
98.6139285254552,4.06127504400252,"regular",1051.74530587307,"female"
95.841143154296,3.71708292323426,"regular",1048.7088166701,"female"
100.424660992867,3.96882792785533,"regular",906.78995451475,"female"
90.0132110968243,3.54327326972323,"regular",1061.62287956766,"female"
127.044177202647,4.19275199386869,"regular",977.32052228458,"male"
114.076536041083,3.93863167717816,"regular",865.683020154182,"female"
112.2341889093,4.84638576294325,"regular",964.511188898318,"female"
92.9240865021636,4.29974066124185,"regular",1091.85919108228,"male"
113.749060117672,4.10186966515518,"regular",890.417521303157,"male"
115.097724689247,3.80312331747603,"regular",959.957751090654,"female"
NA,4.26935362900998,"regular",1091.85914464377,"female"
99.7839815783421,3.44390464667753,"regular",959.496258939124,"male"
82.4334019207942,3.2223233689268,"regular",1038.01681672303,"male"
88.1016610576529,4.90261115813817,"regular",979.63701380765,"female"
112.157590925358,4.38215025126558,"regular",959.86824412179,"male"
110.489069078306,3.07117215707721,"regular",1021.11617548127,"female"
86.79964702742,4.13578866699515,"regular",1117.64369471333,"female"
61.3350673257472,4.36525747922656,"regular",1083.96607682804,"male"
87.4052152100226,3.9269952961308,"regular",966.817440792526,"female"
86.885220260176,4.4457439318637,"regular",1044.856533998,"female"
87.7550771965597,4.08300440225523,"regular",1017.12556331921,"female"
98.777155940225,4.17536428908677,"regular",1044.47301981502,"male"
109.314271038362,4.13421846775932,"regular",980.097253733982,"male"
112.753426084304,3.72581916565449,"regular",988.228358764603,"male"
111.108352228497,3.47667892262996,"regular",975.496760897633,"female"
85.1675634674353,4.1604991405792,"regular",1071.80490266795,"female"
101.231801324573,4.68555803189948,"regular",959.704870725478,"male"
108.251925781237,4.43522671242331,"regular",1048.3888861448,"female"
99.4892954720756,5.21356255140332,"regular",922.87637454269,"male"
102.949611437539,4.15125027501588,"regular",1022.72707897422,"male"
105.027396958566,4.27861992930569,"regular",1012.00580805395,"male"
125.763826118658,5.04587441472751,"regular",993.454158457183,"female"
102.078991225047,4.25886915635729,"regular",938.681997884081,"female"
112.518984943614,3.82231262093496,"regular",885.468259082323,"male"
92.8196820077157,3.0909489669728,"regular",1061.41925989858,"male"
114.307420411736,3.49898180965752,"regular",997.999680451919,"female"
88.8077501224121,3.27792534052112,"regular",1007.56344126821,"male"
83.9956864398788,4.10909387037826,"regular",1079.88846521533,"female"
98.7390652841124,4.54838147245223,"regular",979.609394895478,"male"
98.2277396334042,3.60081316699045,"regular",1097.30222415917,"male"
90.4559982464829,3.9152077025418,"regular",966.868016867126,"male"
121.351063949687,4.48219141333521,"regular",935.896821017342,"male"
100.416060509891,3.41368631345434,"regular",1030.44590822024,"male"
88.3618530753402,5.02602397850643,"regular",1055.32374696969,"male"
93.3042889155794,3.83499896353739,"regular",980.287870343481,"female"
134.027404024308,4.19376158499263,"regular",950.07083619012,"male"
86.8309998303667,3.55245648056937,"regular",1053.75519397151,"male"
95.395067482212,4.53544334183329,"regular",916.21823829152,"female"
103.808937019757,4.15280294222345,"regular",941.857412102983,"male"
96.0201980360554,3.97368888563018,"regular",961.921246966023,"female"
121.856845942534,3.49447257306626,"regular",997.622874214947,"female"
94.7530381965826,4.43235113787214,"regular",1046.29124746618,"female"
118.617404164496,4.3458073210478,"regular",942.064410561994,"male"
93.3541270494698,4.01025412987975,"regular",945.826900376363,"male"
114.165326728879,3.99692506178642,"regular",913.265851939512,"male"
88.8945929015081,4.63233275554098,"regular",1058.87746378036,"male"
90.4510975585554,4.56217138930961,"regular",899.424747690118,"female"
102.159895257125,3.87819220148531,"regular",983.347989227715,"male"
91.4148786138308,3.85566397781892,"regular",1016.22203777583,"male"
109.437781679555,4.13944865058414,"regular",951.106024677368,"male"
104.743067989346,4.21655893217203,"regular",960.10636457684,"male"
108.655306866932,4.44240265780154,"regular",980.712598291057,"female"
101.361856606399,4.43491728796178,"regular",993.297117071063,"female"
98.1792659289306,3.58803377471313,"regular",988.502880438806,"male"
125.859553795329,3.37134266380899,"regular",1074.48675978894,"female"
100.056329570171,4.47564633914233,"regular",1068.36405893411,"male"
111.959583825456,3.40403253820046,"regular",955.048455192794,"female"
131.160763790508,3.90612909380539,"regular",892.350063263656,"female"
98.1822175938586,3.85977898984938,"regular",1109.00285775517,"male"
97.0411932420347,3.75158658614048,"regular",1073.08218881387,"male"
107.618093580071,3.98941408760648,"regular",1026.41668229589,"female"
83.324928908988,5.19003312289187,"regular",1011.21394117205,"female"
109.461275488617,3.27476721932362,"regular",939.414702382183,"male"
132.876616455742,4.73651829916352,"regular",924.127224546197,"female"
118.442322444123,4.45485918120169,"regular",920.284026524365,"female"
127.698259526235,4.84511631695289,"regular",945.209178148264,"male"
97.8978832534383,4.46609332329728,"regular",1036.92080812622,"female"
99.8827408357674,3.57628473644907,"regular",998.364570939839,"male"
76.512286140976,3.50910594562113,"regular",1021.26820320452,"female"
95.6841981624564,3.44771404164722,"regular",956.77616012333,"female"
85.6140088532339,3.60063184536354,"regular",995.589193968098,"male"
131.742054781658,3.54869805183409,"regular",868.155382051928,"female"
99.6838056602097,3.5163174095221,"regular",1043.04270898297,"female"
90.8795102210972,3.84414268375005,"regular",1054.28971441648,"female"
109.819098011251,3.38044049495857,"regular",982.925890546602,"male"
114.661816462702,2.42364815567926,"regular",894.53248289961,"male"
106.296106808477,4.29822810051643,"regular",908.190350163282,"female"
94.5705235420453,3.84112680187378,"regular",1035.76794796321,"male"
97.214843346926,3.74446874554486,"regular",986.627250296885,"male"
127.708405000462,3.28230101004034,"regular",977.629714114916,"female"
80.4575231205142,3.52789358164541,"regular",1050.08436353345,"female"
76.1801547629848,5.02542635737738,"regular",996.904990664397,"female"
84.6304402391615,5.37468322092266,"regular",958.658732009669,"female"
83.747629782505,4.46327702843955,"regular",999.91027644648,"male"
54.5040096444448,4.24903543331365,"regular",1122.52842044995,"male"
97.9520470875805,4.0373862934795,"regular",1048.88627773865,"female"
80.4707528215655,3.80511722871248,"regular",1003.28363438292,"male"
105.440754949053,4.09710061775465,"regular",1020.19254224732,"male"
94.2781708737733,4.58072738030046,"regular",935.61052565655,"female"
114.140777670103,3.88797967563329,"regular",1050.43356851535,"male"
103.00481056602,4.2335745089671,"regular",937.91568860339,"male"
116.993607570759,3.65710903868852,"regular",910.14477108221,"female"
119.567076263328,4.04169249654109,"regular",990.437456297634,"male"
112.004610471026,4.55119478799425,"regular",1003.24924561487,"male"
93.2656268587586,3.87782710809848,"regular",999.240061571288,"male"
80.789490147786,4.37273257468348,"regular",988.925603658078,"male"
116.837386818432,3.03583262463064,"regular",967.752591344682,"female"
82.8527336306008,3.63436001690991,"regular",1090.2603732372,"male"
95.7001994908547,4.19816042254918,"regular",998.665476310408,"female"
99.9491800871318,3.49607752796543,"regular",1006.65913389342,"male"
90.4387951494597,4.44428060470349,"regular",1092.28144655082,"male"
99.150796990249,2.68164559759225,"regular",1073.78585697874,"male"
97.3672310655135,3.8543522695537,"regular",1047.66150680838,"female"
107.029409081274,4.33487132398438,"regular",912.657301091668,"female"
98.8211553594986,3.39910628918983,"regular",1011.3294577252,"female"
100.82137877088,3.53651546899345,"regular",834.49402883556,"male"
112.168155171627,3.40821080065842,"regular",983.748364329894,"male"
128.213404461601,4.21955195346403,"regular",880.326500785821,"male"
